LAT,LON,ALT,NAM,IKO,NA3,USE,USEdesc
26.008694,-98.228638,39,General Lucio Blanco Intl,MMRX,MX95233,49,Civilian/Public
25.906944,-97.425834,6,Brownsville South Padre Island Intl,KBRO,US70665,49,Civilian/Public
25.865583,-100.237251,448,Del Norte Intl,MMAN,MX01042,49,Civilian/Public
25.7785,-100.106888,387,General Mariano Escobedo Intl,MMMY,MX53662,49,Civilian/Public
25.76989,-97.528084,7,General Servando Canales Intl,MMMA,MX48506,49,Civilian/Public
25.568693,-103.410446,1125,Torreon Intl,MMTC,MX91212,22,Joint Military/Civilian
25.5495,-100.928665,1433,Plan De Guadalupe Intl,MMIO,MX85432,49,Civilian/Public
25.526417,-103.515968,1158,J Agustin Castro,MM,MX01534,999,Other
25.506083,-102.202026,1432,Casa Madero,MM,MX30266,999,Other
25.331667,-104.633057,1408,Abasolo,MM,MX77658,999,Other
25.059444,-97.742226,4,El Mezquite,MM,MX21059,999,Other
24.124193,-104.52803,1857,Durango Intl,MMDO,MX63158,49,Civilian/Public
24.060833,-98.415886,146,Nuevo Dolores,MM,MX49489,999,Other
23.966307,-98.834778,609,La Retama Southwest,MM,MX01577,999,Other
23.802221,-97.77417,4,La Pesca,MM,MX09089,999,Other
23.709444,-98.961998,238,Ciudad Victoria,MMCV,MX76780,49,Civilian/Public
23.676582,-100.622886,1559,Matehuala,MM,MX74251,999,Other
23.081667,-104.544167,1940,La Candelaria Del Alto,MM,MX93043,999,Other
22.954166,-98.959442,114,Xicotencatl,MM,MX55589,999,Other
22.897223,-102.686943,2140,General Leobardo C Ruiz Intl,MMZC,MX45937,49,Civilian/Public
22.743889,-99.016945,103,Ciudad Mante,MMDM,MX47025,999,Other
22.433332,-103.25,1859,Colotlan,MM,MX01634,22,Joint Military/Civilian
22.297777,-97.866112,24,General Francisco Javier  Mina Intl,MMTM,MX78290,49,Civilian/Public
22.254723,-100.931389,1850,Ponciano Arriago Intl,MMSP,MX69397,49,Civilian/Public
22.038305,-98.806969,49,Tamuin,MMTN,MX39387,49,Civilian/Public
21.984167,-98.962196,92,Cementos Mexicanos,MM,MX16386,999,Other
21.96286,-100.007553,1000,Rio Verde,MM,MX00998,999,Other
21.705278,-102.317779,1862,Jesus Teran Intl,MMAS,MX10762,49,Civilian/Public
21.411358,-104.841858,918,Tepic,MMEP,MX26790,49,Civilian/Public
21.157778,-97.754166,137,Cerro Azul,MM,MX25109,999,Other
20.993471,-101.480858,1819,De Guanajuato Intl,MMLO,MX51908,49,Civilian/Public
20.946943,-97.375,3,Fausto Vega Santander,MM,MX22390,999,Other
20.755833,-103.465279,1625,Zapopan,MMZP,MX57243,8,Military
20.673889,-101.311943,1724,Irapuato,MM,MX78149,8,Military
20.623346,-100.369797,1969,Ignacio Fernando Espinoza Gutierrez In,MMQT,MX11307,49,Civilian/Public
20.602778,-97.459725,138,Tajin,MMPA,MX74421,49,Civilian/Public
20.545973,-100.886475,1740,Celaya,MMCY,MX43868,999,Other
20.521799,-103.311165,1527,Don Miguel Hidalgo Y Costilla Intl,MMGL,MX07816,49,Civilian/Public
20.483889,-99.25972,1699,Ixmiquilpan,MM,MX67410,999,Other
20.371195,-102.773781,1524,Ocotlan,MM,MX36731,999,Other
20.1625,-102.618057,1554,Venustiano Carranza,MM,MX44870,999,Other
20.077444,-98.782471,2315,Ingeniero Juan Guillermo Villasana,MMPC,MX38741,999,Other
20.045029,-102.275947,1566,Zamora,MMZM,MX98946,999,Other
19.873751,-98.943611,2316,Tizayuca,MM,MX16615,999,Other
19.850195,-101.749664,1950,Jaujilla,MM,MX43052,999,Other
19.849443,-101.027084,1833,General Francisco J Mujica,MMMM,MX74323,49,Civilian/Public
19.816444,-90.500916,10,Ignacio Alberto Acuna Ongay Intl,MMCP,MX56557,49,Civilian/Public
19.745277,-104.335831,883,Autlan,MM,MX70759,999,Other
19.70875,-103.489861,1520,Ciudad Guzman,MM,MX11583,999,Other
19.599722,-103.37133,1224,Zapotiltic,MMTX,MX35197,999,Other
19.574722,-99.288887,2474,Atizapan,MM,MX24423,999,Other
19.536444,-98.17347,2508,Tlaxcala,MMTA,MX12709,999,Other
19.474443,-96.797218,953,Lencero,MMJA,MX07467,999,Other
19.436939,-99.07238,2237,Licenciado Benito Juarez Intl,MMMX,MX63240,22,Joint Military/Civilian
19.396444,-102.039558,1592,Licenciado Y Gen Ignacio Lopez  Rayon,MMPN,MX63993,999,Other
19.336918,-99.566276,2574,Licenciado Adolfo Lopez Mateo Intl,MMTO,MX66645,49,Civilian/Public
19.273945,-103.57711,722,Colima,MMIA,MX84425,999,Other
19.156668,-98.371666,2240,Hermanos Serdan Intl,MMPB,MX54412,999,Other
19.145971,-96.187584,28,General Heriberto Jara Intl,MMVR,MX61234,22,Joint Military/Civilian
19.144777,-104.558639,10,Playa De Oro Intl,MMZO,MX46792,999,Other
19.092777,-102.39167,314,Pablo L Sidar,MM,MX59762,999,Other
18.8365,-99.262833,1299,Cuernavaca,MMCB,MX27984,49,Civilian/Public
18.683611,-103.677223,60,Coahuayana,MM,MX71353,999,Other
18.652889,-91.801247,2,Ciudad Del Carmen Intl,MMCE,MX04770,49,Civilian/Public
18.603611,-95.520279,39,Lerdo De Tejada,MM,MX05359,999,Other
18.526861,-100.85067,299,Huetamo,MM,MX80662,999,Other
18.497278,-97.419777,1679,Tehuacan,MMHC,MX48774,999,Other
18.325582,-100.636109,298,Santa Barbara,MM,MX26043,999,Other
18.268833,-99.510803,865,Iguala,MM,MX70102,999,Other
18.208889,-96.092499,60,Ciudad Aleman,MM,MX81822,999,Other
18.103611,-94.580559,39,Minatitlan,MMMT,MX77577,999,Other
18.001362,-102.22139,11,Lazaro Cardenas,MMLC,MX83629,999,Other
17.997,-92.81736,13,C P A Carlos Rovirosa Intl,MMVA,MX92643,49,Civilian/Public
17.880138,-92.47567,6,Ciudad Pemex,MM,MX43551,999,Other
17.603193,-101.460358,6,Ixtapa Zihuatanejo Intl,MMZH,MX92074,49,Civilian/Public
17.573944,-99.516556,1279,Chilpancingo,MMCH,MX97036,999,Other
17.533333,-91.98333,60,Palenque,MM,MX65555,999,Other
17.479721,-93.491112,91,Plan De Ayala,MM,MX96555,999,Other
17.463333,-91.406944,24,Tenosique,MM,MX40675,999,Other
17.237473,-97.681358,2044,Tlaxiaco,MM,MX70778,999,Other
16.999361,-96.726639,1527,Xoxocotlan Intl,MMOX,MX56106,49,Civilian/Public
16.909166,-99.987503,6,Leon Gonzalez Pie De La Cuesta,MM,MX34184,8,Military
16.769722,-93.341362,1051,Francisco Sarabia,MMTG,MX40337,22,Joint Military/Civilian
16.756889,-99.753586,4,General Juan N Alvarez Intl,MMAA,MX59326,49,Civilian/Public
16.689417,-92.527252,2470,San Cristobal De Las Casas,MMSC,MX00184,49,Civilian/Public
16.461945,-98.394554,149,Ta Lo De Soto,MM,MX16785,999,Other
16.449194,-95.093697,81,Ixtepec,MMIT,MX66014,22,Joint Military/Civilian
16.210444,-95.198944,22,N A S Salina Cruz,MM,MX55716,999,Other
15.992778,-90.445557,129,Rubelsanto,MGRB,GT37249,999,Other
15.876917,-97.089142,88,Puerto Escondido,MMPS,MX17768,999,Other
15.774972,-96.261085,142,Bahias De Huatulco Intl,MMBT,MX92862,999,Other
15.468889,-90.40667,1322,Coban,MGCB,GT91502,999,Other
29.991905,-82.366501,39,Department Of Corrections Fld,KZ,US48270,999,Other
29.972464,-81.660919,6,Reynolds Airpark,KZ,US75531,999,Other
29.95925,-81.339752,3,St Augustine,KZ,US89615,49,Civilian/Public
29.952499,-81.979721,59,Camp Blanding Aaf,KZ,US01544,8,Military
29.846043,-84.704071,6,Carrabelle Thompson,KZ,US58317,999,Other
29.844749,-82.047531,59,Keystone Airpark,KZ,US71216,49,Civilian/Public
29.727547,-85.027451,6,Apalachicola Muni,KZ,US14812,49,Civilian/Public
29.690056,-82.271774,46,Gainesville Rgnl,KGNV,US11148,49,Civilian/Public
29.66691,-81.955093,48,Melrose Landing,KZ,US48011,999,Other
29.65864,-81.688553,14,Kay Larkin,KZ,US31339,49,Civilian/Public
29.646048,-84.916572,0,St George Island,KZ,US92383,999,Other
29.635529,-83.104752,12,Cross City,KZ,US30321,999,Other
29.512739,-82.874847,14,White Farms,KZ,US64934,999,Other
29.467388,-81.206329,10,Flagler Co,KZ,US44249,49,Civilian/Public
29.354219,-82.472885,23,Williston Muni,KZ,US64828,999,Other
29.30114,-81.113808,8,Ormond Beach Muni,KZ,US92468,49,Civilian/Public
29.280252,-82.124817,30,Grey Stone,KZ,US70933,999,Other
29.179916,-81.05806,10,Daytona Beach Intl,KDAB,US20794,49,Civilian/Public
29.172611,-82.224167,27,Ocala Rgnl,KZ,US44432,49,Civilian/Public
29.104427,-81.313675,28,Bob Lee Flight Strip,KZ,US01583,999,Other
29.078039,-81.044502,7,Spruce Creek,KZ,US73158,999,Other
29.066738,-81.284118,24,Deland Muni Sidney H Taylor Fld,KZ,US02501,49,Civilian/Public
29.061777,-82.376579,19,Dunnellon Marion Co Park Of Commerce,KZ,US98005,999,Other
29.055805,-80.948364,3,New Smyrna Beach Muni,KZ,US34068,49,Civilian/Public
28.978874,-80.925056,3,Massey Ranch Airpark,KZ,US01574,999,Other
28.867277,-82.571304,2,Crystal River,KZ,US72212,49,Civilian/Public
28.822744,-81.809006,23,Leesburg Rgnl,KZ,US52117,49,Civilian/Public
28.808598,-82.316483,15,Inverness,KZ,US59438,999,Other
28.777639,-81.237488,16,Orlando Sanford,KSFB,US32765,49,Civilian/Public
28.726107,-81.635628,21,Zellwin Farms,KZ,US17796,999,Other
28.707216,-81.581741,43,Orlando Country,KZ,US59523,999,Other
28.622343,-80.835693,9,Arthur Dunn Air Park,KZ,US71858,49,Civilian/Public
28.614998,-80.694496,2,Nasa Shuttle Landing Facility,KZ,US30741,999,Other
28.545471,-81.332947,34,Executive,KZ,US00180,49,Civilian/Public
28.513832,-80.799499,10,Space Coast Rgnl,KTIX,US11034,49,Civilian/Public
28.473597,-82.455421,23,Hernando Co,KZ,US62086,49,Civilian/Public
28.467501,-80.566391,3,Cape Canaveral As Skid Strip,KXMR,US75885,8,Military
28.428888,-81.316025,29,Orlando Intl,KMCO,US98661,49,Civilian/Public
28.341589,-80.685494,2,Merritt Island,KZ,US37579,49,Civilian/Public
28.330282,-82.496483,24,Pilot Country,KZ,US29089,999,Other
28.289806,-81.43708,24,Kissimmee Muni,KZ,US10609,49,Civilian/Public
28.239456,-80.607551,2,Patrick Afb,KCOF,US43728,8,Military
28.228064,-82.155914,27,Zephyrhills Muni,KZ,US01647,49,Civilian/Public
28.220833,-82.376389,20,Tampa North Aero Park,KZ,US95805,999,Other
28.208626,-81.119232,21,Lake X,KZ,US66995,999,Other
28.188011,-82.625626,12,Tampa Bay Executive,KZ,US10250,49,Civilian/Public
28.102751,-80.645805,10,Melbourne Intl,KMLB,US55063,49,Civilian/Public
28.062918,-81.753304,44,Winter Havens Gilbert,KZ,US09565,49,Civilian/Public
28.013983,-82.345284,6,Vandenberg,KZ,US20294,49,Civilian/Public
28.000217,-82.164246,46,Plant City Muni,KZ,US06817,49,Civilian/Public
27.988916,-82.018555,43,Lakeland Linder Rgnl,KLAL,US40614,49,Civilian/Public
27.976686,-82.758743,21,Clearwater Air Park,KZ,US65460,49,Civilian/Public
27.975471,-82.533249,7,Tampa Intl,KTPA,US48923,49,Civilian/Public
27.961964,-80.559776,7,Valkaria,KZ,US52488,999,Other
27.943357,-81.78344,38,Bartow Muni,KZ,US67311,49,Civilian/Public
27.933357,-82.043976,33,South Lakeland,KZ,US01893,999,Other
27.915579,-82.449265,2,Peter O Knight,KZ,US56873,49,Civilian/Public
27.910765,-82.687439,3,St Petersburg Clearwater Intl,KPIE,US42424,49,Civilian/Public
27.893806,-81.620392,38,Lake Wales Muni,KZ,US77110,49,Civilian/Public
27.849443,-82.521111,4,Macdill Afb,KMCF,US80425,8,Military
27.812803,-80.495605,7,Sebastian Muni,KZ,US18607,49,Civilian/Public
27.782249,-81.205345,16,River Ranch Resort,KZ,US39513,999,Other
27.765112,-82.626969,2,Albert Whitted,KZ,US28237,49,Civilian/Public
27.655556,-80.417946,7,Vero Beach Muni,KVRB,US58252,49,Civilian/Public
27.650557,-81.349442,20,Macdill Afb Aux Fld,KZ,US53638,999,Other
27.591145,-81.527855,47,Avon Park Muni,KZ,US61828,49,Civilian/Public
27.513651,-81.880638,32,Wauchula Muni,KZ,US18145,999,Other
27.495056,-80.368278,7,St Lucie Co Intl,KFPR,US90819,49,Civilian/Public
27.456404,-81.3424,19,Sebring Rgnl,KZ,US90312,49,Civilian/Public
27.395332,-82.554108,8,Sarasota Bradenton Intl,KSRQ,US66467,49,Civilian/Public
27.277823,-80.585892,7,Evans Properties Inc,KZ,US79305,999,Other
27.262821,-80.849785,10,Okeechobee Co,KZ,US20731,49,Civilian/Public
27.245604,-81.413132,39,Placid Lakes,KZ,US04973,999,Other
27.191994,-81.837303,18,Arcadia Muni,KZ,US71628,999,Other
27.181694,-80.221085,5,Witham Fld,KZ,US46376,49,Civilian/Public
27.113382,-80.633392,5,Brady Ranch,KZ,US75521,999,Other
27.071611,-82.44033,5,Venice Muni,KZ,US44918,49,Civilian/Public
27.036442,-80.440056,9,Indiantown,KZ,US01883,999,Other
26.950083,-77.543945,3,Spanish Cay,MYAX,BF99647,999,Other
26.937281,-81.567024,18,Payson Ranch,KZ,US38637,999,Other
26.920195,-81.990524,7,Charlotte Co,KZ,US51223,49,Civilian/Public
26.908392,-80.328941,8,William P Gwinn,KZ,US93354,999,Other
26.845371,-80.221481,7,North Palm Beach Co General Aviation,KZ,US87410,999,Other
26.78504,-80.693359,5,Palm Beach Co Glades,KZ,US00711,49,Civilian/Public
26.745308,-77.391289,3,Treasure Cay,MYAT,BF37729,999,Other
26.744232,-81.432571,5,La Belle Muni,KZ,US22957,999,Other
26.74201,-81.049789,6,Airglades,KZ,US86059,999,Other
26.732847,-81.897308,6,Pine Shadows Airpark,KZ,US60850,999,Other
26.700897,-80.662277,5,Belle Glade State Muni,KZ,US31699,999,Other
26.683222,-80.095612,5,Palm Beach Intl,KPBI,US67253,49,Civilian/Public
26.643406,-81.710358,7,Buckingham Fld,KZ,US14762,999,Other
26.593,-80.085052,4,Palm Beach Co Park,KZ,US37752,49,Civilian/Public
26.586611,-81.863251,5,Page Fld,KZ,US28683,49,Civilian/Public
26.581181,-80.755898,4,Okeelanta,KZ,US48843,999,Other
26.558182,-78.696121,2,Freeport Intl,MYGF,BF72035,49,Civilian/Public
26.536167,-81.755165,9,Southwest Florida Intl,KRSW,US81249,49,Civilian/Public
26.511444,-77.083473,3,Marsh Harbour,MYAM,BF14403,999,Other
26.433167,-81.401031,10,Immokalee,KZ,US26350,49,Civilian/Public
26.378487,-80.107696,3,Boca Raton,KBCT,US89901,49,Civilian/Public
26.320278,-80.987778,6,Big Cypress,KZ,US77643,999,Other
26.247139,-80.111053,5,Pompano Beach Airpark,KZ,US29399,49,Civilian/Public
26.197281,-80.170708,4,Fort Lauderdale Executive,KZ,US08666,49,Civilian/Public
26.152483,-81.775436,2,Naples Muni,KAPF,US79569,49,Civilian/Public
26.116758,-81.70314,2,Wing South Airpark,KZ,US30609,999,Other
26.072582,-80.152748,2,Fort Lauderdale Hollywood Intl,KFLL,US23303,49,Civilian/Public
26.003389,-77.396667,2,Sandy Point,MYAS,BF99657,999,Other
26.001425,-80.240517,2,North Perry,KZ,US10551,49,Civilian/Public
25.995028,-81.672531,1,Marco Island,KZ,US47108,999,Other
25.948982,-80.423385,2,Opa Locka West,KZ,US04161,999,Other
25.907,-80.278389,2,Opa Locka,KZ,US80816,49,Civilian/Public
25.861807,-80.897003,3,Dade Collier Training And Transition,KZ,US66643,999,Other
25.793249,-80.290558,2,Miami Intl,KMIA,US34688,49,Civilian/Public
25.738333,-77.840111,5,Great Harbour Cay,MYBG,BF76121,999,Other
25.699167,-79.264794,3,South Bimini,MYBS,BF11330,999,Other
25.647888,-80.432778,2,Kendall Tamiami Executive,KZ,US97628,49,Civilian/Public
25.498722,-80.554222,2,Homestead General Aviation,KZ,US90094,49,Civilian/Public
25.488443,-80.383667,2,Dade Co Homestead Rgnl,KHST,US82636,49,Civilian/Public
25.474833,-76.683441,1,North Eleuthera,MYEH,BF82945,999,Other
25.417221,-77.880554,1,Chub Cay,MYBC,BF43426,999,Other
25.325394,-80.274773,2,Ocean Reef Club,KZ,US96998,999,Other
25.284918,-76.331139,4,Governors Harbour,MYEM,BF88806,999,Other
25.053499,-78.04892,1,San Andros,MYAN,BF99649,999,Other
25.040832,-77.470444,3,Nassau Intl,MYNN,BF99643,49,Civilian/Public
24.891701,-76.177742,3,Rock Sound,MYER,BF72616,999,Other
24.726143,-81.051376,2,The Florida Keys Marathon,KZ,US23607,49,Civilian/Public
24.69861,-77.795975,1,Andros Town,MYAF,BF65424,999,Other
24.629417,-75.673775,5,Arthurs Town,MYCA,BF52201,999,Other
24.593611,-76.81842,2,Normans Cay,MYEN,BF99650,999,Other
24.575832,-81.688888,1,Key West Nas,KNQX,US73007,8,Military
24.55611,-81.75956,0,Key West Intl,KEYW,US98333,49,Civilian/Public
24.315172,-75.454056,1,New Bight,MYCB,BF99648,999,Other
24.284445,-77.685555,5,Clarence A Bain,MYAB,BF62920,999,Other
24.169083,-76.439056,1,Staniel Cay,MYES,BF92655,999,Other
24.15875,-77.59008,4,Congo Town,MYAK,BF77144,999,Other
23.583332,-75.268059,3,Stella Maris,MYLS,BF51174,999,Other
23.56139,-75.878609,2,Exuma Intl,MYEF,BF90556,999,Other
23.179028,-75.093613,2,Deadmans Cay,MYLD,BF11861,999,Other
23.094418,-82.437973,29,Ciudad Libertad,MULB,CU12256,999,Other
23.034445,-81.43528,64,Juan Gualberto Gomez Intl,MUVR,CU75118,49,Civilian/Public
23.03274,-82.579277,31,Playa Baracoa,MUPB,CU15896,22,Joint Military/Civilian
23.00736,-82.767555,9,Mariel,MUML,CU28794,999,Other
22.98914,-82.409081,64,Jose Marti Intl,MUHA,CU12877,49,Civilian/Public
22.969944,-82.274803,114,Managua,MUMG,CU22670,999,Other
22.871529,-82.509308,49,San Antonio De Los Banos,MUSA,CU54528,8,Military
22.75614,-81.920914,14,San Nicolas De Bari,MUNB,CU10847,999,Other
22.512833,-78.511971,18,Cayo Coco,MUOC,CU95837,999,Other
22.506445,-79.469833,15,Caibarien,MUCB,CU05043,999,Other
22.492216,-79.943626,109,Santa Clara,MUSC,CU89071,22,Joint Military/Civilian
22.421249,-83.677749,49,Pinar Del Rio,MUPR,CU08255,999,Other
22.335917,-83.642136,29,La Coloma,MULM,CU35149,999,Other
22.149721,-80.414276,30,Jaime Gonzalez,MUCF,CU02410,22,Joint Military/Civilian
22.095112,-84.152054,29,San Julian,MUSJ,CU26168,8,Military
22.026472,-78.790642,100,Maximo Gomez,MUCA,CU64895,999,Other
21.969807,-79.442864,89,Sancti Spiritus,MUSS,CU19923,999,Other
21.837944,-82.779625,24,Rafael Perez,MUNG,CU01746,999,Other
21.789249,-79.996887,30,Alberto Delgado,MUTD,CU95722,999,Other
21.642111,-82.955444,10,Siguanea,MUSN,CU95727,999,Other
21.616472,-81.546112,2,Vilo Acuna,MUCL,CU62498,999,Other
21.51025,-77.017586,18,Roberto Yaguero,MUSL,CU95838,999,Other
21.499722,-78.202782,60,Florida,MUFL,CU57373,999,Other
21.420221,-77.847389,125,Ignacio Agramonte Intl,MUCM,CU73071,49,Civilian/Public
21.245028,-86.739975,2,Isla Mujeres,MMIM,MX71102,999,Other
21.156111,-88.171669,17,Cupul,MM,MX79699,999,Other
21.036528,-86.877083,7,Cancun Intl,MMUN,MX90657,49,Civilian/Public
20.987249,-76.936165,99,Hermanos Ameijeiras,MUVT,CU28520,999,Other
20.937029,-89.657722,10,Licenciado Manuel Crecencio Rejon Intl,MMMD,MX17909,22,Joint Military/Civilian
20.785917,-76.31472,109,Frank Pais,MUHG,CU90470,22,Joint Military/Civilian
20.690445,-88.566666,24,Chichen Itza,MM,MX82033,999,Other
20.686722,-75.53511,7,Nicaro,MUNC,CU70857,999,Other
20.522362,-86.928627,4,Cozumel Intl,MMCZ,MX85165,22,Joint Military/Civilian
20.396639,-76.621056,64,Carlos Manuel De Cespedes,MUBY,CU19596,999,Other
20.288221,-77.089195,33,Sierra Maestra,MUMZ,CU84476,999,Other
20.229445,-87.440697,2,Naval Air Station Tulum,MM,MX43760,999,Other
20.086,-75.158501,12,Mariana Grajales,MUGT,CU80972,999,Other
19.96986,-75.83561,75,Antonio Maceo Intl,MUCU,CU53186,49,Civilian/Public
19.906458,-75.207054,17,Guantanamo Bay Ns,MUGM,CU64698,8,Military
19.686832,-79.882874,2,Gerrard Smith,MWCB,CJ09724,999,Other
19.609722,-88.075554,60,Carrillo Puerto,MM,MX54858,999,Other
19.292778,-81.35775,2,Owen Roberts Intl,MWCR,CJ88177,49,Civilian/Public
18.503721,-77.913361,1,Sangster Intl,MKJS,JM63499,49,Civilian/Public
18.502777,-88.32,11,Chetumal Intl,MMCM,MX12717,49,Civilian/Public
18.404205,-76.969086,27,Boscobel,MKBS,JM57349,999,Other
18.198807,-76.53453,6,Ken Jones,MKKJ,JM49086,999,Other
17.988558,-76.823761,4,Tinson Pen,MKTP,JM89498,999,Other
17.935663,-76.786865,3,Norman Manley Intl,MKJP,JM11887,49,Civilian/Public
17.539167,-88.308334,4,Philip S W Goldson Intl,MZBZ,BH40793,49,Civilian/Public
17.407307,-83.932694,2,Islas Del Cisne,MHIC,HO73249,999,Other
16.913889,-89.864998,128,Tikal Intl,MGTK,GT98658,22,Joint Military/Civilian
16.445875,-85.907326,10,Guanaja,MHNJ,HO52846,49,Civilian/Public
16.316807,-86.522697,4,Roatan,MHRO,HO16113,49,Civilian/Public
15.926833,-85.938278,3,Trujillo,MHTJ,HO66423,49,Civilian/Public
15.804444,-89.848053,155,Inta Northeast,MG,GT53135,999,Other
15.775944,-87.475723,2,Tela,MHTE,HO27421,49,Civilian/Public
15.742222,-86.853333,14,Goloson Intl,MHLC,HO57554,22,Joint Military/Civilian
15.731806,-88.585281,10,Puerto Barrios,MGPB,GT59150,22,Joint Military/Civilian
15.476944,-88.835556,39,Bananera,MGBN,GT34532,999,Other
15.473167,-84.351196,75,Ahuas,MH,HO73251,999,Other
15.451917,-87.924133,27,La Mesa Intl,MHLM,HO13901,22,Joint Military/Civilian
15.4425,-87.898331,23,Reginaldo Hammer,MH,HO62487,999,Other
24.063274,-74.523964,6,San Salvador,MYSM,BF54714,999,Other
22.745543,-74.181511,1,Colonel Hill,MYCI,BF86359,999,Other
22.441944,-73.970642,3,Spring Point,MYAP,BF21428,999,Other
22.379528,-73.013496,3,Mayaguana,MYMM,BF99666,999,Other
21.917444,-71.939583,3,North Caicos,MBNC,TK95156,999,Other
21.773611,-72.265892,4,Providenciales,MBPV,TK60662,49,Civilian/Public
21.515751,-71.528526,1,South Caicos,MBSC,TK73255,999,Other
21.444668,-71.143196,3,Grand Turk Intl,MBGT,TK07617,999,Other
20.975,-73.666863,2,Matthew Town,MYIG,BF19757,999,Other
20.654278,-74.921692,4,Orestes Acosta,MUMO,CU00092,999,Other
20.365583,-74.506332,10,Gustavo Rizo,MUBA,CU74184,999,Other
19.75736,-70.568191,4,Gregorio Luperon Intl,MDPP,DR98390,49,Civilian/Public
19.732607,-72.19484,3,Cap Haitien,MTCH,HA86040,999,Other
19.469278,-70.69992,184,Cibao Intl,MDST,DR91936,22,Joint Military/Civilian
19.19861,-69.43,35,Arroyo Barril,MDAB,DR65126,999,Other
18.908333,-70.720276,1075,Constanza,MDCZ,DR84401,999,Other
18.580055,-72.292503,36,Port Au Prince Intl,MTPP,HA86034,49,Civilian/Public
18.567333,-68.363442,12,Punta Cana Intl,MDPC,DR41586,999,Other
18.503416,-69.762337,33,San Isidro Ab,MDSI,DR85949,8,Military
18.494833,-67.129219,72,Rafael Hernandez,TJBQ,RQ86793,999,Other
18.468611,-69.970276,60,Herrera Intl,MDHE,DR07581,49,Civilian/Public
18.456778,-66.098168,3,Fernando Luis Ribas Dominicci,TJIG,RQ01380,49,Civilian/Public
18.450001,-66.675308,7,Antonio Nery Juarbe Pol,TJ,RQ32557,999,Other
18.444834,-64.542969,4,Beef Island,TUPJ,VI88079,999,Other
18.439407,-66.001839,3,Luis Munoz Marin Intl,TJSJ,RQ32836,22,Joint Military/Civilian
