FEATURE2,NAME,POP_2010,LATITUDE,LONGITUDE
County Seat,Hayesville,311,35.0462004,-83.8179527
-999,Polkville,545,35.4176278,-81.6428725
-999,Kings Mountain,10296,35.2451343,-81.3411942
-999,Belwood,950,35.477076,-81.523424
-999,Boiling Springs,4647,35.254292,-81.6670407
-999,Kingstown,681,35.3512389,-81.612316
-999,Lattimore,488,35.3181818,-81.6606513
-999,Lawndale,606,35.4140187,-81.5631474
-999,Mooresboro,311,35.2987362,-81.6989863
-999,Casar,297,35.5123517,-81.6173159
-999,Earl,260,35.1934623,-81.5331467
-999,Fallston,607,35.4290205,-81.5014787
-999,Grover,708,35.1745756,-81.4498097
-999,Waco,321,35.361521,-81.428698
-999,Patterson Springs,622,35.235407,-81.5145344
County Seat,Shelby,20323,35.2923513,-81.5356463
-999,Boardman,157,34.4390555,-78.949195
-999,Bolton,691,34.3207243,-78.4019497
-999,Brunswick,1119,34.2868356,-78.7011275
-999,Lake Waccamaw,1480,34.3190578,-78.5000088
-999,Cerro Gordo,207,34.3221121,-78.9264156
-999,Chadbourn,1856,34.3221129,-78.8269664
-999,Fair Bluff,951,34.3134996,-79.0372544
-999,Tabor City,2511,34.1487804,-78.8766916
-999,Sandyfield,447,34.3765573,-78.2969455
-999,Delco,348,34.3157241,-78.2247211
-999,Evergreen,420,34.2960019,-78.2177766
-999,Hallsboro,465,34.3223912,-78.5989015
-999,Riegelwood,579,34.3398906,-78.2252766
County Seat,Whiteville,5394,34.3387802,-78.7030721
-999,Fairfield Harbour,2952,35.0765492,-76.9635551
-999,James City,5899,35.0887707,-77.0349474
-999,Havelock,20735,34.8790492,-76.9013301
-999,Bridgeton,454,35.1215489,-77.02078
-999,Cove City,399,35.1873837,-77.3207917
-999,Dover,401,35.216274,-77.436907
-999,Trent Woods,4155,35.0821039,-77.0863383
-999,Vanceboro,1005,35.3084953,-77.1541195
-999,River Bend,3119,35.0690481,-77.146896
-999,Fort Barnwell,-999,35.2912737,-77.3349596
-999,Ernul,-999,35.2526614,-77.079671
County Seat,New Bern,29524,35.1084931,-77.0441143
-999,Vander,1146,35.0321096,-78.7947444
-999,Hope Mills,15176,34.9704419,-78.9453056
-999,Linden,130,35.2548851,-78.7472447
-999,Falcon,258,35.1898868,-78.6483498
-999,Godwin,139,35.2176639,-78.6814075
-999,Stedman,1028,35.0134999,-78.6939063
-999,Wade,556,35.1629419,-78.7361323
-999,Spring Lake,11964,35.1679396,-78.9728056
-999,Eastover,3628,35.1,-78.8
-999,Bonnie Doone,-999,35.0951629,-78.9555832
-999,Cumberland,-999,35.004886,-78.9672507
County Seat,Fayetteville,200564,35.0526641,-78.8783585
-999,Coinjock,335,36.3429357,-75.9524225
-999,Moyock,3759,36.5245972,-76.1782677
-999,Jarvisburg,-999,36.202939,-75.8665816
-999,Barco,-999,36.3918233,-75.9796467
-999,Corolla,-999,36.3812697,-75.8329731
-999,Point Harbor,-999,36.0787746,-75.7946288
-999,Poplar Branch,-999,36.28016,-75.8926962
-999,Shawboro,-999,36.4054333,-76.0940962
-999,Grandy,-999,36.2421053,-75.8790835
-999,Knotts Island,-999,36.5134881,-75.9190905
County Seat,Currituck,-999,36.4498773,-76.0154824
-999,Wanchese,1642,35.8426729,-75.6385055
-999,Kill Devil Hills,6683,36.0307226,-75.6760101
-999,Kitty Hawk,3272,36.0646102,-75.7057347
-999,Nags Head,2757,35.9573922,-75.6240619
-999,Duck,369,36.169608,-75.7551854
-999,Southern Shores,2714,36.1390533,-75.7315719
-999,Avon,776,35.352123,-75.5104308
-999,Buxton,1273,35.2676776,-75.5423746
-999,Frisco,200,35.2351765,-75.6284903
-999,Hatteras,504,35.2193424,-75.6901606
-999,Manns Harbor,821,35.8857236,-75.7626787
-999,Rodanthe,261,35.5935134,-75.4679358
-999,Salvo,229,35.54018,-75.4729347
-999,Waves,134,35.5668467,-75.4684908
-999,East Lake,-999,35.891272,-75.9626915
-999,Stumpy Point,-999,35.6985063,-75.7404534
County Seat,Manteo,1434,35.9082256,-75.6757302
-999,Welcome,4162,35.9029152,-80.2569949
-999,Thomasville,26757,35.8826369,-80.0819879
-999,Denton,1636,35.6334713,-80.1158813
-999,Wallburg,3047,36.0101371,-80.1392118
-999,Midway,4679,35.9534706,-80.2181043
-999,Tyro,3879,35.809027,-80.3728322
-999,Southmont,1470,35.6679164,-80.2669972
-999,High Rock,-999,35.5968057,-80.2211637
County Seat,Lexington,18931,35.8240265,-80.2533838
-999,Bermuda Run,1725,36.0037477,-80.4219996
-999,Cooleemee,960,35.8104164,-80.5558942
-999,Advance,1138,35.9412482,-80.4092217
-999,Hillsdale,984,36.0051365,-80.4395002
-999,Farmington,-999,36.0156918,-80.532281
County Seat,Mocksville,5051,35.8940263,-80.5614494
-999,Beulaville,1296,34.9237763,-77.7738667
-999,Calypso,538,35.153776,-78.105269
-999,Magnolia,939,34.8965563,-78.0541545
-999,Faison,961,35.1162764,-78.1361033
-999,Greenevers,634,34.8223896,-77.9269273
-999,Teachey,376,34.7682241,-78.0080407
-999,Wallace,3880,34.735724,-77.9952628
-999,Warsaw,3054,34.9993329,-78.091101
-999,Rose Hill,1626,34.8282235,-78.0230417
-999,Potters Hill,481,34.9687752,-77.7102527
-999,Chinquapin,-999,34.8309998,-77.8163683
-999,Fountain,-999,34.8409984,-77.6727516
County Seat,Kenansville,855,34.9623883,-77.9622069
-999,Gorman,1011,36.0365336,-78.8233397
-999,Rougemont,978,36.2184752,-78.926397
-999,Bethesda,-999,35.9423685,-78.8383401
-999,Bahama,-999,36.1659763,-78.8766738
County Seat,Durham,228330,35.9940329,-78.898619
-999,Rocky Mount,57477,35.9382103,-77.790534
-999,Leggett,60,35.9909889,-77.5830284
-999,Macclesfield,471,35.7521022,-77.6699752
-999,Conetoe,294,35.8157136,-77.4558025
-999,Pinetops,1374,35.7884908,-77.6377521
-999,Princeville,2082,35.8896014,-77.5321937
-999,Speed,80,35.9679346,-77.4452472
County Seat,Tarboro,11415,35.8968236,-77.5358049
-999,Bethania,328,36.1823602,-80.3381077
-999,Kernersville,23123,36.1198589,-80.0736533
-999,Lewisville,12639,36.0970819,-80.4192216
-999,Walkertown,4675,36.1754148,-80.1531009
-999,Rural Hall,2937,36.2404158,-80.2933838
-999,Clemmons,18627,36.0215258,-80.3819984
-999,Tobaccoville,2441,36.2381942,-80.3714421
-999,Stanleyville,-999,36.20236,-80.2808835
County Seat,Winston-Salem,229617,36.0998596,-80.244216
-999,Bunn,344,35.9609861,-78.2536054
-999,Centerville,89,36.1862615,-78.1055456
-999,Franklinton,2023,36.1018163,-78.4580543
-999,Youngsville,1157,36.0248732,-78.4744439
County Seat,Louisburg,3359,36.0990393,-78.301106
-999,Belmont,10076,35.2429175,-81.037297
-999,Bessemer City,5340,35.2848579,-81.28397
-999,Cherryville,5760,35.3787442,-81.3789739
-999,Mount Holly,13656,35.2981943,-81.0159081
-999,Lowell,3526,35.2679163,-81.1028542
-999,High Shoals,696,35.4026352,-81.2023016
-999,McAdenville,651,35.2593056,-81.0753535
-999,Cramerton,4165,35.2387504,-81.0750757
-999,Dallas,4488,35.3165257,-81.1761895
-999,Dellview,13,35.3887437,-81.4098084
-999,Stanley,3556,35.3590256,-81.0970214
-999,Ranlo,3434,35.2862489,-81.130355
-999,Spencer Mountain,37,35.3062487,-81.1106324
-999,Crowders,-999,35.1862486,-81.2064662
-999,South Gastonia,-999,35.2193042,-81.2056335
County Seat,Gastonia,71741,35.262082,-81.1873005
-999,Sunbury,289,36.4409871,-76.611617
-999,Gates,-999,36.5034867,-76.7691236
County Seat,Gatesville,321,36.4034878,-76.7530098
-999,Lake Santeetlah,45,35.3561986,-83.8382334
-999,Fontana Village,-999,35.4356434,-83.819065
County Seat,Robbinsville,620,35.322866,-83.807399
-999,Creedmoor,4124,36.1223683,-78.6861145
